ID,IsPMIUser,IsPMCOMUser,IsRegisteredUser,RegisteredUserCreateDate,PmMaturityType,YearsInPM,IndustryType_IT,IndustryType_Other,IndustryType_Healthcare,IndustryType_N/A,IndustryType_Government,IndustryType_Consulting,IndustryType_FinancialSvcs,IndustryType_Manufacturing,IndustryType_Training,IndustryType_Energy,IndustryType_Construction,IndustryType_Aerospace,IndustryType_Telecom,IndustryType_Pharma,IndustryType_None,IndustryType_NotApplicable,IndustryType_AllElse,PMprimary,PMsecondary,NotPM,JobTitleCurrent_N/A,JobTitleCurrent_ProgramManager,JobTitleCurrent_ProjectManager,JobTitleCurrent_Project Manager I,JobTitleCurrent_Project Manager  II,JobTitleCurrent_SeniorProjectManager,JobTitleCurrent_FunctionalManager,JobTitleCurrent_PMConsultant,JobTitleCurrent_Consultant,JobTitleCurrent_Student,JobTitleCurrent_CEO,JobTitleCurrent_Educator/Trainer,JobTitleCurrent_ITorIS,JobTitleCurrent_PMSpecialist,JobTitleCurrent_Other,JobTitleCurrent_BusinessAnalyst,JobTitleCurrent_AllElse,JobTitleCurrentCategory,JobFunctions_Marketing,JobFunctions_Other,JobFunctions_PMO,JobFunctions_NotApplicable,JobFunctions_ITorIS,JobFunctions_Operations,JobFunctions_HR,JobFunctions_RandD,JobFunctions_Training,JobFunctions_CustomerService,JobFunctions_Sales,JobFunctions_Finance,"JobFunctions_SeniorBusiness_ITMgmt_(VP,Director,etc.)",JobFunctions_Developer/Programmer/Analyst/TeamMember,JobFunctions_Consultant/SystemsIntegrator,"JobFunctions_C-Level_(CEO,CIO,CTO,CFO,President,etc.)",JobFunctions_ProjectManager,LevelOfEducation,PreferredStateProvince,PreferredCountry,PreferredRegion,Male,Female,BirthDate,CustomerServiceContacts_ALL,CustomerServiceContacts_COMPLAINTS,CurrentMembers,LapsedMembers,PMIMemberClass_Individual,PMIMemberClass_Retiree,PMIMemberClass_Student,PMIMemberSince,PMIMemberExpirationDate,IsFirstYearMember,IsMember2PlusYears,MembershipConsecutiveYears,IsChapterLeader,IsCurrentChapterMember,HomeChapter,HomeChapterName,NumChapters,IsCertificant,IsPMPCertified,PMPStatus_Certified,PMPStatus_PendingSuspended,PMPStatus_Suspended,PMPStatus_Retired,PMPStatus_Expired,PMP_Applications,PMP_ApplicationStatus_ApplicationExpired,PMP_ApplicationStatus_Audit,PMP_ApplicationStatus_Closed,PMP_ApplicationStatus_ClosedApplicationRejected,PMP_ApplicationStatus_ClosedExpired,PMP_ApplicationStatus_ClosedFailAudit,PMP_ApplicationStatus_ClosedFailed,PMP_ApplicationStatus_EligibleForExam,PMP_ApplicationStatus_EligibleToPay,PMP_ApplicationStatus_Pending,PMP_ApplicationStatus_Submitted,PMP_Exams,PMP_ExamStatus_ExamTaken,PMP_ExamStatus_ExamNotTaken,PMP_ExamStatus_Eligible,PMP_ExamStatus_Pending,PMP_ExamPassed,PMP_PDUS_Current,PMP_PDUS_Current_Average,PMP_PDUS_Current_TYPE_Class,PMP_PDUS_Current_TYPE_CreateContent,PMP_PDUS_Current_TYPE_DigitalMedia,PMP_PDUS_Current_TYPE_Event,PMP_PDUS_Current_TYPE_InformalLearning,PMP_PDUS_Current_TYPE_LegacyClaim,PMP_PDUS_Current_TYPE_Present,PMP_PDUS_Current_TYPE_Read,PMP_PDUS_Current_TYPE_ShareKnowledge,PMP_PDUS_Current_TYPE_Volunteer,PMP_PDUS_Current_TYPE_Work,PMP_PDUS_Current_Year1,PMP_PDUS_Current_Year2,PMP_PDUS_Current_Year3,PMP_PDUS_LastCycle,PMP_PDUS_LastCycle_Average,PMP_PDUS_LastCycle_TYPE_Class,PMP_PDUS_LastCycle_TYPE_CreateContent,PMP_PDUS_LastCycle_TYPE_DigitalMedia,PMP_PDUS_LastCycle_TYPE_Event,PMP_PDUS_LastCycle_TYPE_InformalLearning,PMP_PDUS_LastCycle_TYPE_LegacyClaim,PMP_PDUS_LastCycle_TYPE_Present,PMP_PDUS_LastCycle_TYPE_Read,PMP_PDUS_LastCycle_TYPE_ShareKnowledge,PMP_PDUS_LastCycle_TYPE_Volunteer,PMP_PDUS_LastCycle_TYPE_Work,PMP_PDUS_LastCycle_Year1,PMP_PDUS_LastCycle_Year2,PMP_PDUS_LastCycle_Year3,IsCAPMCertified,CAPMStatus_Certified,CAPMStatus_Expired,CAPM_Applications,CAPM_ApplicationStatus_ApplicationExpired,CAPM_ApplicationStatus_Closed,CAPM_ApplicationStatus_ClosedExpired,CAPM_ApplicationStatus_ClosedFailAudit,CAPM_ApplicationStatus_EligibleForExam,CAPM_ApplicationStatus_EligibleToPay,CAPM_ApplicationStatus_EligibleToSchedule,CAPM_ApplicationStatus_Pending,CAPM_Exams,CAPM_ExamStatus_ExamNotTaken,CAPM_ExamStatus_ExamTaken,CAPM_ExamStatus_Pending,CAPM_ExamStatus_Eligible,CAPM_ExamPassed,IsPgMPCertified_YES,IsPgMPCertified_NO,PgMPStatus,PgMPStatus,PgMPStatus_Certified,PgMP_Applications,PgMP_ApplicationStatus_ApplicationExpired,PgMP_ApplicationStatus_Closed,PgMP_ApplicationStatus_Pending,PgMP_ApplicationStatus_ClosedExpired,PgMP_ApplicationStatus_EligibleToPay,PgMP_Exams,PgMP_ExamStatus_ExamNotTaken,PgMP_ExamStatus_ExamTaken,PgMP_ExamStatus_Pending,PgMP_ExamPassed,PgMP_PDUS_Current,PgMP_PDUS_Current_Average,PgMP_PDUS_Current_TYPE_Class,PgMP_PDUS_Current_TYPE_CreateContent,PgMP_PDUS_Current_TYPE_DigitalMedia,PgMP_PDUS_Current_TYPE_Event,PgMP_PDUS_Current_TYPE_InformalLearning,PgMP_PDUS_Current_TYPE_LegacyClaim,PgMP_PDUS_Current_TYPE_Present,PgMP_PDUS_Current_TYPE_Read,PgMP_PDUS_Current_TYPE_ShareKnowledge,PgMP_PDUS_Current_TYPE_Volunteer,PgMP_PDUS_Current_TYPE_Work,PgMP_PDUS_Current_Year1,PgMP_PDUS_Current_Year2,PgMP_PDUS_Current_Year3,PgMP_PDUS_LastCycle,PgMP_PDUS_LastCycle_Average,PgMP_PDUS_LastCycle_TYPE_Class,PgMP_PDUS_LastCycle_TYPE_CreateContent,PgMP_PDUS_LastCycle_TYPE_DigitalMedia,PgMP_PDUS_LastCycle_TYPE_Event,PgMP_PDUS_LastCycle_TYPE_InformalLearning,PgMP_PDUS_LastCycle_TYPE_LegacyClaim,PgMP_PDUS_LastCycle_TYPE_Present,PgMP_PDUS_LastCycle_TYPE_Read,PgMP_PDUS_LastCycle_TYPE_ShareKnowledge,PgMP_PDUS_LastCycle_TYPE_Volunteer,PgMP_PDUS_LastCycle_TYPE_Work,PgMP_PDUS_LastCycle_Year1,PgMP_PDUS_LastCycle_Year2,PgMP_PDUS_LastCycle_Year3,IsPMI_RMPCertified_YES,IsPMI_RMPCertified_NO,PMI_RMPStatus_Certified,PMI_RMPStatus_Expired,PMI_RMP_Applications,PMI_RMP_ApplicationStatus_ApplicationExpired,PMI_RMP_ApplicationStatus_Closed,PMI_RMP_ApplicationStatus_ClosedExpired,PMI_RMP_ApplicationStatus_Pending,PMI_RMP_ApplicationStatus_EligibleForExam,PMI_RMP_ApplicationStatus_EligibleToPay,PMI_RMP_Exams,PMI_RMP_ExamStatus_ExamNotTaken,PMI_RMP_ExamStatus_ExamTaken,PMI_RMP_ExamStatus_Eligible,PMI_RMP_ExamStatus_Pending,PMI_RMP_ExamPassed,PMI_RMP_PDUS_Current,PMI_RMP_PDUS_Current_Average,PMI_RMP_PDUS_Current_TYPE_Class,PMI_RMP_PDUS_Current_TYPE_CreateContent,PMI_RMP_PDUS_Current_TYPE_DigitalMedia,PMI_RMP_PDUS_Current_TYPE_Event,PMI_RMP_PDUS_Current_TYPE_InformalLearning,PMI_RMP_PDUS_Current_TYPE_LegacyClaim,PMI_RMP_PDUS_Current_TYPE_Present,PMI_RMP_PDUS_Current_TYPE_Read,PMI_RMP_PDUS_Current_TYPE_ShareKnowledge,PMI_RMP_PDUS_Current_TYPE_Volunteer,PMI_RMP_PDUS_Current_TYPE_Work,PMI_RMP_PDUS_Current_Year1,PMI_RMP_PDUS_Current_Year2,PMI_RMP_PDUS_Current_Year3,PMI_RMP_PDUS_LastCycle,PMI_RMP_PDUS_LastCycle_Average,PMI_RMP_PDUS_LastCycle_TYPE_Class,PMI_RMP_PDUS_LastCycle_TYPE_CreateContent,PMI_RMP_PDUS_LastCycle_TYPE_DigitalMedia,PMI_RMP_PDUS_LastCycle_TYPE_Event,PMI_RMP_PDUS_LastCycle_TYPE_InformalLearning,PMI_RMP_PDUS_LastCycle_TYPE_LegacyClaim,PMI_RMP_PDUS_LastCycle_TYPE_Present,PMI_RMP_PDUS_LastCycle_TYPE_Read,PMI_RMP_PDUS_LastCycle_TYPE_ShareKnowledge,PMI_RMP_PDUS_LastCycle_TYPE_Volunteer,PMI_RMP_PDUS_LastCycle_TYPE_Work,PMI_RMP_PDUS_LastCycle_Year1,PMI_RMP_PDUS_LastCycle_Year2,PMI_RMP_PDUS_LastCycle_Year3,IsPMI_SPCertified_YES,IsPMI_SPCertified_NO,PMI_SPStatus_Certified,PMI_SPStatus_Expired,PMI_SP_Applications,PMI_SP_ApplicationStatus,PMI_SP_ApplicationStatus,PMI_SP_ApplicationStatus_ApplicationExpired,PMI_SP_ApplicationStatus_Closed,PMI_SP_ApplicationStatus_ClosedExpired,PMI_SP_ApplicationStatus_Pending,PMI_SP_Exams,PMI_SP_ExamStatus_ExamTaken,PMI_SP_ExamStatus_ExamNotTaken,PMI_SP_ExamStatus_Pending,PMI_SP_ExamPassed,PMI_SP_PDUS_Current,PMI_SP_PDUS_Current_Average,PMI_SP_PDUS_Current_TYPE_Class,PMI_SP_PDUS_Current_TYPE_CreateContent,PMI_SP_PDUS_Current_TYPE_DigitalMedia,PMI_SP_PDUS_Current_TYPE_Event,PMI_SP_PDUS_Current_TYPE_InformalLearning,PMI_SP_PDUS_Current_TYPE_LegacyClaim,PMI_SP_PDUS_Current_TYPE_Present,PMI_SP_PDUS_Current_TYPE_Read,PMI_SP_PDUS_Current_TYPE_ShareKnowledge,PMI_SP_PDUS_Current_TYPE_Volunteer,PMI_SP_PDUS_Current_TYPE_Work,PMI_SP_PDUS_Current_Year1,PMI_SP_PDUS_Current_Year2,PMI_SP_PDUS_Current_Year3,PMI_SP_PDUS_LastCycle,PMI_SP_PDUS_LastCycle_Average,PMI_SP_PDUS_LastCycle_TYPE_Class,PMI_SP_PDUS_LastCycle_TYPE_CreateContent,PMI_SP_PDUS_LastCycle_TYPE_DigitalMedia,PMI_SP_PDUS_LastCycle_TYPE_Event,PMI_SP_PDUS_LastCycle_TYPE_InformalLearning,PMI_SP_PDUS_LastCycle_TYPE_LegacyClaim,PMI_SP_PDUS_LastCycle_TYPE_Present,PMI_SP_PDUS_LastCycle_TYPE_Read,PMI_SP_PDUS_LastCycle_TYPE_ShareKnowledge,PMI_SP_PDUS_LastCycle_TYPE_Volunteer,PMI_SP_PDUS_LastCycle_TYPE_Work,PMI_SP_PDUS_LastCycle_Year1,PMI_SP_PDUS_LastCycle_Year2,PMI_SP_PDUS_LastCycle_Year3,IsPMI_ACPCertified_YES,IsPMI_ACPCertified_NO,PMI_ACPStatus_Certified,PMI_ACPStatus_Suspended,PMI_ACP_Applications,PMI_ACP_ApplicationStatus_ApplicationExpired,PMI_ACP_ApplicationStatus_Closed,PMI_ACP_ApplicationStatus_ClosedExpired,PMI_ACP_ApplicationStatus_EligibleForExam,PMI_ACP_ApplicationStatus_EligibleToPay,PMI_ACP_ApplicationStatus_Pending,PMI_ACP_ApplicationStatus_Submitted,PMI_ACP_Exams,PMI_ACP_ExamStatus_ExamNotTaken,PMI_ACP_ExamStatus_ExamTaken,PMI_ACP_ExamStatus_Eligible,PMI_ACP_ExamStatus_Pending,PMI_ACP_ExamPassed,PMI_ACP_PDUS_Current,PMI_ACP_PDUS_Current_Average,PMI_ACP_PDUS_Current_TYPE_Class,PMI_ACP_PDUS_Current_TYPE_CreateContent,PMI_ACP_PDUS_Current_TYPE_DigitalMedia,PMI_ACP_PDUS_Current_TYPE_Event,PMI_ACP_PDUS_Current_TYPE_InformalLearning,PMI_ACP_PDUS_Current_TYPE_LegacyClaim,PMI_ACP_PDUS_Current_TYPE_Present,PMI_ACP_PDUS_Current_TYPE_Read,PMI_ACP_PDUS_Current_TYPE_ShareKnowledge,PMI_ACP_PDUS_Current_TYPE_Volunteer,PMI_ACP_PDUS_Current_TYPE_Work,PMI_ACP_PDUS_Current_Year1,PMI_ACP_PDUS_Current_Year2,PMI_ACP_PDUS_Current_Year3,PMI_ACP_PDUS_LastCycle,PMI_ACP_PDUS_LastCycle_Average,PMI_ACP_PDUS_LastCycle_TYPE_Class,PMI_ACP_PDUS_LastCycle_TYPE_CreateContent,PMI_ACP_PDUS_LastCycle_TYPE_DigitalMedia,PMI_ACP_PDUS_LastCycle_TYPE_Event,PMI_ACP_PDUS_LastCycle_TYPE_InformalLearning,PMI_ACP_PDUS_LastCycle_TYPE_LegacyClaim,PMI_ACP_PDUS_LastCycle_TYPE_Present,PMI_ACP_PDUS_LastCycle_TYPE_Read,PMI_ACP_PDUS_LastCycle_TYPE_ShareKnowledge,PMI_ACP_PDUS_LastCycle_TYPE_Volunteer,PMI_ACP_PDUS_LastCycle_TYPE_Work,PMI_ACP_PDUS_LastCycle_Year1,PMI_ACP_PDUS_LastCycle_Year2,PMI_ACP_PDUS_LastCycle_Year3,IsPMI_PBACertified_YES,IsPMI_PBACertified_NO,PMI_PBAStatus_Certified,PMI_PBA_Applications,PMI_PBA_ApplicationStatus_ApplicationExpired,PMI_PBA_ApplicationStatus_Audit,PMI_PBA_ApplicationStatus_Closed,PMI_PBA_ApplicationStatus_ClosedExpired,PMI_PBA_ApplicationStatus_ClosedFailAudit,PMI_PBA_ApplicationStatus_EligibleForExam,PMI_PBA_ApplicationStatus_EligibleToPay,PMI_PBA_ApplicationStatus_Pending,PMI_PBA_ApplicationStatus_Submitted,PMI_PBA_Exams,PMI_PBA_ExamStatus_ExamNotTaken,PMI_PBA_ExamStatus_ExamTaken,PMI_PBA_ExamStatus_Eligible,PMI_PBA_ExamStatus_Pending,PMI_PBA_ExamPassed,PMI_PBA_PDUS_Current,PMI_PBA_PDUS_Current_Average,PMI_PBA_PDUS_Current_TYPE_Class,PMI_PBA_PDUS_Current_TYPE_CreateContent,PMI_PBA_PDUS_Current_TYPE_DigitalMedia,PMI_PBA_PDUS_Current_TYPE_Event,PMI_PBA_PDUS_Current_TYPE_InformalLearning,PMI_PBA_PDUS_Current_TYPE_LegacyClaim,PMI_PBA_PDUS_Current_TYPE_Present,PMI_PBA_PDUS_Current_TYPE_Read,PMI_PBA_PDUS_Current_TYPE_ShareKnowledge,PMI_PBA_PDUS_Current_TYPE_Volunteer,PMI_PBA_PDUS_Current_TYPE_Work,PMI_PBA_PDUS_Current_Year1,PMI_PBA_PDUS_Current_Year2,PMI_PBA_PDUS_Current_Year3,PMI_PBA_PDUS_LastCycle,PMI_PBA_PDUS_LastCycle_Average,PMI_PBA_PDUS_LastCycle_TYPE_Class,PMI_PBA_PDUS_LastCycle_TYPE_CreateContent,PMI_PBA_PDUS_LastCycle_TYPE_DigitalMedia,PMI_PBA_PDUS_LastCycle_TYPE_Event,PMI_PBA_PDUS_LastCycle_TYPE_InformalLearning,PMI_PBA_PDUS_LastCycle_TYPE_LegacyClaim,PMI_PBA_PDUS_LastCycle_TYPE_Present,PMI_PBA_PDUS_LastCycle_TYPE_Read,PMI_PBA_PDUS_LastCycle_TYPE_ShareKnowledge,PMI_PBA_PDUS_LastCycle_TYPE_Volunteer,PMI_PBA_PDUS_LastCycle_TYPE_Work,PMI_PBA_PDUS_LastCycle_Year1,PMI_PBA_PDUS_LastCycle_Year2,PMI_PBA_PDUS_LastCycle_Year3,IsPfMPCertified_YES,IsPfMPCertified_NO,PfMPStatus_Certified,PfMP_Applications,PfMP_ApplicationStatus_ApplicationExpired,PfMP_ApplicationStatus_Closed,PfMP_ApplicationStatus_ClosedExpired,PfMP_ApplicationStatus_Pending,PfMP_Exams,PfMP_ExamStatus_ExamTaken,PfMP_ExamStatus_ExamNotTaken,PfMP_ExamPassed,PfMP_PDUS_Current,PfMP_PDUS_Current_Average,PfMP_PDUS_Current_TYPE_Class,PfMP_PDUS_Current_TYPE_CreateContent,PfMP_PDUS_Current_TYPE_DigitalMedia,PfMP_PDUS_Current_TYPE_Event,PfMP_PDUS_Current_TYPE_InformalLearning,PfMP_PDUS_Current_TYPE_LegacyClaim,PfMP_PDUS_Current_TYPE_Present,PfMP_PDUS_Current_TYPE_Read,PfMP_PDUS_Current_TYPE_ShareKnowledge,PfMP_PDUS_Current_TYPE_Volunteer,PfMP_PDUS_Current_TYPE_Work,PfMP_PDUS_Current_Year1,PfMP_PDUS_Current_Year2,PfMP_PDUS_Current_Year3,PfMP_PDUS_LastCycle,PfMP_PDUS_LastCycle_Average,PfMP_PDUS_LastCycle_TYPE_Class,PfMP_PDUS_LastCycle_TYPE_CreateContent,PfMP_PDUS_LastCycle_TYPE_DigitalMedia,PfMP_PDUS_LastCycle_TYPE_Event,PfMP_PDUS_LastCycle_TYPE_InformalLearning,PfMP_PDUS_LastCycle_TYPE_LegacyClaim,PfMP_PDUS_LastCycle_TYPE_Present,PfMP_PDUS_LastCycle_TYPE_Read,PfMP_PDUS_LastCycle_TYPE_ShareKnowledge,PfMP_PDUS_LastCycle_TYPE_Volunteer,PfMP_PDUS_LastCycle_TYPE_Work,PfMP_PDUS_LastCycle_Year1,PfMP_PDUS_LastCycle_Year2,PfMP_PDUS_LastCycle_Year3,IsFirstYearCertificant,CertMaturityYears,IsNeverCertified,IsExpiredCertificant,WasCertifiedFollowingMembership,IsActiveVolunteer,IsCurrentVolunteer,VolunteerOriginalDate,VolunteerLastServiceEndDate,VolunteerTotalApplications,VolunteerApplicationDraft,VolunteerApplicationOfferSubmitted,VolunteerApplicationOfferExtended,VolunteerApplicatoionOfferNotExtended,VolunteerApplicationOfferAccepted,VolunteerApplicationOfferDeclined,VolunteerLastOpportunity,VolunteerLastCategory_Chapters,VolunteerLastCategory_Evaluator,VolunteerLastCategory_IndividualContributors,VolunteerLastCategory_MemberAdvisoryGroup,VolunteerLastCategory_Other,VolunteerLastCategory_PMIEF_Board,VolunteerLastCategory_RegionMentors,VolunteerLastType_InPerson,VolunteerLastType_InPersonAndVirtual,VolunteerLastType_Virtual,PMCOMNumIntGroups,PMCOMNumActivities,PMCOM1stActivityType_DocumentDownloader,PMCOM1stActivityType_EventAttendant,PMCOM1stActivityType_EventRegistrant,PMCOM1stActivityType_PMContentDiscussion,PMCOM1stActivityType_PMContentReview,PMCOM1stActivityType_PMOn-DemandWebinars,PMCOM1stActivityType_PMPollResponses,PMCOM1stActivityType_WebinarAttendee,PMCOM1stActivityType_WebinarRegistrant,PMCOM2ndActivityType_BlogAuthor,PMCOM2ndActivityType_DocumentDownloader,PMCOM2ndActivityType_EventAttendant,PMCOM2ndActivityType_EventRegistrant,PMCOM2ndActivityType_PMContentDiscussion,PMCOM2ndActivityType_PMContentReview,PMCOM2ndActivityType_PMOn-DemandWebinars,PMCOM2ndActivityType_PMPollResponses,PMCOM2ndActivityType_WebinarAttendee,PMCOM2ndActivityType_WebinarHost,PMCOM2ndActivityType_WebinarPresenter,PMCOM2ndActivityType_WebinarRegistrant,PMCOM3rdActivityType_DocumentDownloader,PMCOM3rdActivityType_EventAttendant,PMCOM3rdActivityType_EventRegistrant,PMCOM3rdActivityType_PMContentAuthor,PMCOM3rdActivityType_PMContentDiscussion,PMCOM3rdActivityType_PMContentReview,PMCOM3rdActivityType_PMOn-DemandWebinars,PMCOM3rdActivityType_PMPollResponses,PMCOM3rdActivityType_WebinarAttendee,PMCOM3rdActivityType_WebinarRegistrant,PMCOMNumBadgesTotal,PMCOMNumBadgesMilitary,PMCOMNumBadgesSeniority,PMCOMNumBadgesPMIMember,PMCOMNumBadgesCertEarner,PMCOMNumBadgesConferenceSpeaker,PMCOMNumBadgesConferenceAttendee,PMCOMNumBadgesChapterMember,PMCOMNumBadgesNetworker,PMCOMNumBadgesActive,PMCOMUserFirstVisit,PMCOMUserLastVisit,PMCOMUserIndustryType_Aerospace,PMCOMUserIndustryType_Agriculture__Forestry__Fisheries,PMCOMUserIndustryType_Automotive,PMCOMUserIndustryType_Business_Services__Consulting,PMCOMUserIndustryType_Construction__Architecture__Engineering,PMCOMUserIndustryType_Data_Processing_Services,PMCOMUserIndustryType_Distribution__Supply_Chain,PMCOMUserIndustryType_Education,PMCOMUserIndustryType_Federal_Government,PMCOMUserIndustryType_Finance__Banking__Accounting,PMCOMUserIndustryType_Health_Care,PMCOMUserIndustryType_Information_Technology,PMCOMUserIndustryType_Insurance__Finance,PMCOMUserIndustryType_Insurance__Real_Estate__Legal_Services,PMCOMUserIndustryType_Manufacturing,PMCOMUserIndustryType_Marketing__Advertising__Entertainment,PMCOMUserIndustryType_Mining__Oil__Gas,PMCOMUserIndustryType_Non___Profit__Trade_Associations,PMCOMUserIndustryType_Other,PMCOMUserIndustryType_Pharmaceutical,PMCOMUserIndustryType_Publishing,PMCOMUserIndustryType_Research_and_Development,PMCOMUserIndustryType_Retail,PMCOMUserIndustryType_State_Local_Government,PMCOMUserIndustryType_Telecommunications,PMCOMUserIndustryType_Transportation,PMCOMUserIndustryType_Travel__Hospitality__Recreation,PMCOMUserIndustryType_Utilities,PMCOMUserBadEmailAddress,"PMCOMUserJobFunction_C-Level_(CEO,CIO,CTO,CFO,President,etc.)",PMCOMUserJobFunction_Consultant/SystemsIntegrator,PMCOMUserJobFunction_Developer/Programmer/Analyst/TeamMember,PMCOMUserJobFunction_Other,PMCOMUserJobFunction_ProjectManager,"PMCOMUserJobFunction_SeniorBusiness_ITMgmt_(VP,Director,etc.)",PMCOMUserLastUpdate,PMCOMUserCompanySize,PMCOMUserShowProfile_Everyone,PMCOMUserShowProfile_OnlyPMCOMMembers,PMCOMUserShowProfile_OnlyUserNetworkMembers,PMCOMUserShowProfile_TemporarilyHidden,PMCOMUserAllowContact_DoNotAllowContactFromPMCOMUsers,PMCOMUserAllowContact_OnlyPMCOMMembers,PMCOMUserAllowContact_OnlyUserNetworkMembers,PMCOMUserProfileCreateDate,PMCOMPracticeRequirementsManagement,PMCOMPracticeBusinessCase,PMCOMPracticeBusinessIntelligence,PMCOMPracticeApplicationsDelivery,PMCOMPracticeInnovation,PMCOMPracticeCareerDevelopment,PMCOMPracticeAgile,PMCOMPracticeCommunicationsManagement,PMCOMPracticeCRM,PMCOMPracticeITStrategy,PMCOMPracticeServiceManagement,PMCOMPracticeKnowledgeManagement,PMCOMPracticePMIStandards,PMCOMPracticeScrum,PMCOMPracticeTestingTestManagement,PMCOMPracticeChangeManagement,PMCOMPracticeScopeManagement,PMCOMPracticeHumanResourceProjectManagement,PMCOMPracticeInternationalDevelopment,PMCOMPracticeConsulting,PMCOMPracticeOrganizationalProjectManagement,PMCOMPracticeDiversity,PMCOMPracticeGovernment,PMCOMPracticeRiskManagement,PMCOMPracticeQuality,PMCOMPracticeOutsourcing,PMCOMPracticeMarketingAndSales,PMCOMPracticeScheduling,PMCOMPracticePMO,PMCOMPracticeLegalProjectManagement,PMCOMPracticeEarnedValueManagement,PMCOMPracticeEthics,PMCOMPracticeLeadership,PMCOMPracticeSustainability,PMCOMPracticeConstruction,PMCOMPracticeUtility,PMCOMPracticeHealthcare,PMCOMPracticeNewPractitioners,PMCOMPracticeTalentManagement,PMCOMPracticeITProjectManagement,PMCOMPracticeAerospaceAndDefense,PMCOMPracticePharmaceutical,PMCOMPracticeEnergy,PMCOMPracticeFinancialServices,PMCOMPracticeBenefitsRealization,PMCOMPracticeVirtualTeams,PMCOMPracticePMInAcademia
AABB1jkk1,0,1,1,233,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NULL,FL,USA,NULL,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,0,0,0,0,0,0,NULL,0,0,0,0,NULL,0,0,NULL,NULL,0,NULL,0,0,0,0,0,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,0,0,0,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0,0,0,0,0,0,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,0,0,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,16.6,1.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.6,7500,0,1,0,0,0,1,0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
